index,H
0,3.5451620567038056252169714987664165320787e-17
1,-2.0126539248824893563183380251757625956088e-02
2,-2.0126539248824893563183380251757625956088e-02
3,-2.0126539248824893563183380251757625956088e-02
4,-2.0126539248824893563183380251757625956088e-02
5,-2.0126539248824893563183380251757625956088e-02
6,-2.0126539248824893563183380251757625956088e-02
7,-2.0126539248824893563183380251757625956088e-02
8,-2.0126539248824893563183380251757625956088e-02
9,-2.0126539248824893563183380251757625956088e-02
10,-2.0126539248824893563183380251757625956088e-02
11,-2.0126539248824893563183380251757625956088e-02
12,-2.0126539248824893563183380251757625956088e-02
13,-2.0126539248824893563183380251757625956088e-02
14,-2.0126539248824893563183380251757625956088e-02
15,-2.0126539248824893563183380251757625956088e-02
16,-2.0126539248824893563183380251757625956088e-02
17,-2.0126539248824893563183380251757625956088e-02
18,-2.0126539248824893563183380251757625956088e-02
19,-2.0126539248824893563183380251757625956088e-02
20,-2.0126539248824893563183380251757625956088e-02
21,-2.0126539248824893563183380251757625956088e-02
22,-2.0126539248824893563183380251757625956088e-02
23,-2.0126539248824893563183380251757625956088e-02
24,-2.0126539248824893563183380251757625956088e-02
25,-2.0126539248824893563183380251757625956088e-02
26,-2.0126539248824893563183380251757625956088e-02
27,-2.0126539248824893563183380251757625956088e-02
28,-2.0126539248824893563183380251757625956088e-02
29,-2.0126539248824893563183380251757625956088e-02
30,-2.0126539248824893563183380251757625956088e-02
31,-2.0126539248824893563183380251757625956088e-02
32,-2.0126539248824893563183380251757625956088e-02
33,-2.0126539248824893563183380251757625956088e-02
34,-2.0126539248824893563183380251757625956088e-02
35,-2.0126539248824893563183380251757625956088e-02
36,-2.0126539248824893563183380251757625956088e-02
37,-2.0126539248824893563183380251757625956088e-02
38,-2.0126539248824893563183380251757625956088e-02
39,-2.0126539248824893563183380251757625956088e-02
40,-2.0126539248824893563183380251757625956088e-02
41,-2.0126539248824893563183380251757625956088e-02
42,-2.0126539248824893563183380251757625956088e-02
43,-2.0126539248824893563183380251757625956088e-02
44,-2.0126539248824893563183380251757625956088e-02
45,-2.0126539248824893563183380251757625956088e-02
46,-2.0126539248824893563183380251757625956088e-02
47,-2.0126539248824893563183380251757625956088e-02
48,-2.0126539248824893563183380251757625956088e-02
49,-2.0126539248824893563183380251757625956088e-02
50,-2.0126539248824893563183380251757625956088e-02
51,-2.0126539248824893563183380251757625956088e-02
52,-2.0126539248824893563183380251757625956088e-02
53,-2.0126539248824893563183380251757625956088e-02
54,-2.0126539248824893563183380251757625956088e-02
55,-2.0126539248824893563183380251757625956088e-02
56,-2.0126539248824893563183380251757625956088e-02
57,-2.0126539248824893563183380251757625956088e-02
58,-2.0126539248824893563183380251757625956088e-02
59,-2.0126539248824893563183380251757625956088e-02
60,-2.0126539248824893563183380251757625956088e-02
61,-2.0126539248824893563183380251757625956088e-02
62,-2.0126539248824893563183380251757625956088e-02
63,-2.0126539248824893563183380251757625956088e-02
64,-2.0126539248824893563183380251757625956088e-02
65,-2.0126539248824893563183380251757625956088e-02
66,-2.0126539248824893563183380251757625956088e-02
67,-2.0126539248824893563183380251757625956088e-02
68,-2.0126539248824893563183380251757625956088e-02
69,-2.0126539248824893563183380251757625956088e-02
70,-2.0126539248824893563183380251757625956088e-02
71,-2.0126539248824893563183380251757625956088e-02
72,-2.0126539248824893563183380251757625956088e-02
73,-2.0126539248824893563183380251757625956088e-02
74,-2.0126539248824893563183380251757625956088e-02
75,-2.0126539248824893563183380251757625956088e-02
76,-2.0126539248824893563183380251757625956088e-02
77,-2.0126539248824893563183380251757625956088e-02
78,-2.0126539248824893563183380251757625956088e-02
79,-2.0126539248824893563183380251757625956088e-02
80,-2.0126539248824893563183380251757625956088e-02
81,-2.0126539248824893563183380251757625956088e-02
82,-2.0126539248824893563183380251757625956088e-02
83,-2.0126539248824893563183380251757625956088e-02
84,-2.0126539248824893563183380251757625956088e-02
85,-2.0126539248824893563183380251757625956088e-02
86,-2.0126539248824893563183380251757625956088e-02
87,-2.0126539248824893563183380251757625956088e-02
88,-2.0126539248824893563183380251757625956088e-02
89,-2.0126539248824893563183380251757625956088e-02
90,-2.0126539248824893563183380251757625956088e-02
91,-2.0126539248824893563183380251757625956088e-02
92,-2.0126539248824893563183380251757625956088e-02
93,-2.0126539248824893563183380251757625956088e-02
94,-2.0126539248824893563183380251757625956088e-02
95,-2.0126539248824893563183380251757625956088e-02
96,-2.0126539248824893563183380251757625956088e-02
97,-2.0126539248824893563183380251757625956088e-02
98,-2.0126539248824893563183380251757625956088e-02
99,-2.0126539248824893563183380251757625956088e-02
100,0.0000000000000000000000000000000000000000e+00
101,4.8582028664954207982212781706756332632587e-18
102,1.0069276743304185831040520326951082097366e-02
103,1.0069276743304255219979559399234858574346e-02
104,1.0069276743304255219979559399234858574346e-02
105,1.0069276743304255219979559399234858574346e-02
106,1.0069276743304255219979559399234858574346e-02
107,1.0069276743304255219979559399234858574346e-02
108,1.0069276743304255219979559399234858574346e-02
109,1.0069276743304255219979559399234858574346e-02
110,1.0069276743304255219979559399234858574346e-02
111,1.0069276743304255219979559399234858574346e-02
112,1.0069276743304255219979559399234858574346e-02
113,1.0069276743304255219979559399234858574346e-02
114,1.0069276743304255219979559399234858574346e-02
115,1.0069276743304255219979559399234858574346e-02
116,1.0069276743304255219979559399234858574346e-02
117,1.0069276743304255219979559399234858574346e-02
118,1.0069276743304255219979559399234858574346e-02
119,1.0069276743304255219979559399234858574346e-02
120,1.0069276743304255219979559399234858574346e-02
121,1.0069276743304255219979559399234858574346e-02
122,1.0069276743304255219979559399234858574346e-02
123,1.0069276743304255219979559399234858574346e-02
124,1.0069276743304255219979559399234858574346e-02
125,1.0069276743304255219979559399234858574346e-02
126,1.0069276743304255219979559399234858574346e-02
127,1.0069276743304255219979559399234858574346e-02
128,1.0069276743304255219979559399234858574346e-02
129,1.0069276743304255219979559399234858574346e-02
130,1.0069276743304255219979559399234858574346e-02
131,1.0069276743304255219979559399234858574346e-02
132,1.0069276743304255219979559399234858574346e-02
133,1.0069276743304255219979559399234858574346e-02
134,1.0069276743304255219979559399234858574346e-02
135,1.0069276743304255219979559399234858574346e-02
136,1.0069276743304255219979559399234858574346e-02
137,1.0069276743304255219979559399234858574346e-02
138,1.0069276743304255219979559399234858574346e-02
139,1.0069276743304255219979559399234858574346e-02
140,1.0069276743304255219979559399234858574346e-02
141,1.0069276743304255219979559399234858574346e-02
142,1.0069276743304255219979559399234858574346e-02
143,1.0069276743304255219979559399234858574346e-02
144,1.0069276743304255219979559399234858574346e-02
145,1.0069276743304255219979559399234858574346e-02
146,1.0069276743304255219979559399234858574346e-02
147,1.0069276743304255219979559399234858574346e-02
148,1.0069276743304255219979559399234858574346e-02
149,1.0069276743304255219979559399234858574346e-02
150,1.0069276743304255219979559399234858574346e-02
151,1.0069276743304255219979559399234858574346e-02
152,1.0069276743304255219979559399234858574346e-02
153,1.0069276743304255219979559399234858574346e-02
154,1.0069276743304255219979559399234858574346e-02
155,1.0069276743304255219979559399234858574346e-02
156,1.0069276743304255219979559399234858574346e-02
157,1.0069276743304255219979559399234858574346e-02
158,1.0069276743304255219979559399234858574346e-02
159,1.0069276743304255219979559399234858574346e-02
160,1.0069276743304255219979559399234858574346e-02
161,1.0069276743304255219979559399234858574346e-02
162,1.0069276743304255219979559399234858574346e-02
163,1.0069276743304255219979559399234858574346e-02
164,1.0069276743304255219979559399234858574346e-02
165,1.0069276743304255219979559399234858574346e-02
166,1.0069276743304255219979559399234858574346e-02
167,1.0069276743304255219979559399234858574346e-02
168,1.0069276743304255219979559399234858574346e-02
169,1.0069276743304255219979559399234858574346e-02
170,1.0069276743304255219979559399234858574346e-02
171,1.0069276743304255219979559399234858574346e-02
172,1.0069276743304255219979559399234858574346e-02
173,1.0069276743304255219979559399234858574346e-02
174,1.0069276743304255219979559399234858574346e-02
175,1.0069276743304255219979559399234858574346e-02
176,1.0069276743304255219979559399234858574346e-02
177,1.0069276743304255219979559399234858574346e-02
178,1.0069276743304255219979559399234858574346e-02
179,1.0069276743304255219979559399234858574346e-02
180,1.0069276743304255219979559399234858574346e-02
181,1.0069276743304255219979559399234858574346e-02
182,1.0069276743304255219979559399234858574346e-02
183,1.0069276743304255219979559399234858574346e-02
184,1.0069276743304255219979559399234858574346e-02
185,1.0069276743304255219979559399234858574346e-02
186,1.0069276743304255219979559399234858574346e-02
187,1.0069276743304255219979559399234858574346e-02
188,1.0069276743304255219979559399234858574346e-02
189,1.0069276743304255219979559399234858574346e-02
190,1.0069276743304255219979559399234858574346e-02
191,1.0069276743304255219979559399234858574346e-02
192,1.0069276743304255219979559399234858574346e-02
193,1.0069276743304255219979559399234858574346e-02
194,1.0069276743304255219979559399234858574346e-02
195,1.0069276743304255219979559399234858574346e-02
196,1.0069276743304255219979559399234858574346e-02
197,1.0069276743304255219979559399234858574346e-02
198,1.0069276743304255219979559399234858574346e-02
199,1.0069276743304255219979559399234858574346e-02
200,1.0069276743304145932400572860387910623103e-02
201,-1.0841911050415169930210464140806752211769e-18
202,-1.5658168344472345066599150126516203860550e-18
203,-3.0058003759128167744270766076342127348653e-06
204,-3.0058003758984671892676415055900562833813e-06
205,-3.0058003758984671892676415055900562833813e-06
206,-3.0058003758984671892676415055900562833813e-06
207,-3.0058003758984671892676415055900562833813e-06
208,-3.0058003758984671892676415055900562833813e-06
209,-3.0058003758984671892676415055900562833813e-06
210,-3.0058003758984671892676415055900562833813e-06
211,-3.0058003758984671892676415055900562833813e-06
212,-3.0058003758984671892676415055900562833813e-06
213,-3.0058003758984671892676415055900562833813e-06
214,-3.0058003758984671892676415055900562833813e-06
215,-3.0058003758984671892676415055900562833813e-06
216,-3.0058003758984671892676415055900562833813e-06
217,-3.0058003758984671892676415055900562833813e-06
218,-3.0058003758984671892676415055900562833813e-06
219,-3.0058003758984671892676415055900562833813e-06
220,-3.0058003758984671892676415055900562833813e-06
221,-3.0058003758984671892676415055900562833813e-06
222,-3.0058003758984671892676415055900562833813e-06
223,-3.0058003758984671892676415055900562833813e-06
224,-3.0058003758984671892676415055900562833813e-06
225,-3.0058003758984671892676415055900562833813e-06
226,-3.0058003758984671892676415055900562833813e-06
227,-3.0058003758984671892676415055900562833813e-06
228,-3.0058003758984671892676415055900562833813e-06
229,-3.0058003758984671892676415055900562833813e-06
230,-3.0058003758984671892676415055900562833813e-06
231,-3.0058003758984671892676415055900562833813e-06
232,-3.0058003758984671892676415055900562833813e-06
233,-3.0058003758984671892676415055900562833813e-06
234,-3.0058003758984671892676415055900562833813e-06
235,-3.0058003758984671892676415055900562833813e-06
236,-3.0058003758984671892676415055900562833813e-06
237,-3.0058003758984671892676415055900562833813e-06
238,-3.0058003758984671892676415055900562833813e-06
239,-3.0058003758984671892676415055900562833813e-06
240,-3.0058003758984671892676415055900562833813e-06
241,-3.0058003758984671892676415055900562833813e-06
242,-3.0058003758984671892676415055900562833813e-06
243,-3.0058003758984671892676415055900562833813e-06
244,-3.0058003758984671892676415055900562833813e-06
245,-3.0058003758984671892676415055900562833813e-06
246,-3.0058003758984671892676415055900562833813e-06
247,-3.0058003758984671892676415055900562833813e-06
248,-3.0058003758984671892676415055900562833813e-06
249,-3.0058003758984671892676415055900562833813e-06
250,-3.0058003758984671892676415055900562833813e-06
251,-3.0058003758984671892676415055900562833813e-06
252,-3.0058003758984671892676415055900562833813e-06
253,-3.0058003758984671892676415055900562833813e-06
254,-3.0058003758984671892676415055900562833813e-06
255,-3.0058003758984671892676415055900562833813e-06
256,-3.0058003758984671892676415055900562833813e-06
257,-3.0058003758984671892676415055900562833813e-06
258,-3.0058003758984671892676415055900562833813e-06
259,-3.0058003758984671892676415055900562833813e-06
260,-3.0058003758984671892676415055900562833813e-06
261,-3.0058003758984671892676415055900562833813e-06
262,-3.0058003758984671892676415055900562833813e-06
263,-3.0058003758984671892676415055900562833813e-06
264,-3.0058003758984671892676415055900562833813e-06
265,-3.0058003758984671892676415055900562833813e-06
266,-3.0058003758984671892676415055900562833813e-06
267,-3.0058003758984671892676415055900562833813e-06
268,-3.0058003758984671892676415055900562833813e-06
269,-3.0058003758984671892676415055900562833813e-06
