index,H
0,-9.9997556013977062619501115503517496563290e-07
1,-9.9997559105062994419033974013988341766890e-07
2,-9.9997550718684185476177808671316427080455e-07
3,-9.9997559098622325294701725095780631136222e-07
4,-9.9997554388352849029234555716660892699110e-07
5,-9.9997549429899246383173644359132481440611e-07
6,-9.9997553243325706469519804225898340632739e-07
7,-9.9997555682147606840421642099281385185350e-07
8,-9.9997560253668279433658747784585685280945e-07
9,-9.9997549429899246383173644359132481440611e-07
10,-9.9997564970378445999281847439421611056787e-07
11,-9.9997554381912179904902306798453182068442e-07
12,-9.9997554512788977002706123503594781709580e-07
13,-9.9997564742231773370583196997030128727602e-07
14,-9.9997564745809915825493219276864920175285e-07
15,-9.9997564745809915825493219276864920175285e-07
16,-9.9997564745809915825493219276864920175285e-07
17,-9.9997564745809915825493219276864920175285e-07
18,-9.9997564745809915825493219276864920175285e-07
19,-9.9997562550163170149949455611793069920168e-07
20,-9.9997546137144595424580025000427241366197e-07
21,-9.9997554506348286702550193227878594370850e-07
22,-9.9997562547300643480527228973420150737184e-07
23,-9.9997551999597499159581990429979114765047e-07
24,-9.9997559098622325294701725095780631136222e-07
25,-9.9997550718684185476177808671316427080455e-07
26,-9.9997559098622325294701725095780631136222e-07
27,-9.9997550718684185476177808671316427080455e-07
28,-9.9997559098622325294701725095780631136222e-07
29,-9.9997550718684185476177808671316427080455e-07
30,-9.9997559098622325294701725095780631136222e-07
31,-9.9997554388352849029234555716660892699110e-07
32,-9.9997549429899246383173644359132481440611e-07
33,-9.9997564970378445999281847439421611056787e-07
34,-9.9997550718684185476177808671316427080455e-07
35,-9.9997559098622325294701725095780631136222e-07
36,-9.9997550718684185476177808671316427080455e-07
37,-9.9997559098622325294701725095780631136222e-07
38,-9.9997550718684185476177808671316427080455e-07
39,-9.9997559098622325294701725095780631136222e-07
40,-9.9997554388352849029234555716660892699110e-07
41,-9.9997549429899246383173644359132481440611e-07
42,-9.9997564970378445999281847439421611056787e-07
43,-9.9997550718684185476177808671316427080455e-07
44,-9.9997559098622325294701725095780631136222e-07
45,-9.9997554388352849029234555716660892699110e-07
46,-9.9997555288774007663265587508849563391777e-07
47,-9.9997549423458577258841395440924770809943e-07
48,-9.9997567000110686131434528656214411057590e-07
49,-9.9997558206789149009587319011371775445696e-07
50,-9.9997555282333338538933338590641852761109e-07
51,-9.9997549423458577258841395440924770809943e-07
52,-9.9997567000110686131434528656214411057590e-07
53,-9.9997558206789149009587319011371775445696e-07
54,-9.9997555282333338538933338590641852761109e-07
55,-9.9997555288774007663265587508849563391777e-07
56,-9.9997549423458577258841395440924770809943e-07
57,-9.9997567000110686131434528656214411057590e-07
58,-9.9997558206789149009587319011371775445696e-07
59,-9.9997555282333338538933338590641852761109e-07
60,-9.9997549423458577258841395440924770809943e-07
61,-9.9997567000110686131434528656214411057590e-07
62,-9.9997558206789149009587319011371775445696e-07
63,-9.9997555282333338538933338590641852761109e-07
64,-9.9997555288774007663265587508849563391777e-07
65,-9.9997549423458577258841395440924770809943e-07
66,-9.9997567000110686131434528656214411057590e-07
67,-9.9997558206789149009587319011371775445696e-07
68,-9.9997555282333338538933338590641852761109e-07
69,-9.9997549423458577258841395440924770809943e-07
70,-9.9997567000110686131434528656214411057590e-07
71,-9.9997552337895554974429423306103714708115e-07
72,-9.9997556754208324356688209616494944498299e-07
73,-1.0259186498518348129582733463394106365740e-02
74,-1.0259186498365043677116759113232546951622e-02
75,-1.0259186498488052918798274504297296516597e-02
76,-1.0259186498423703351456914845130086177960e-02
77,-1.0259186498458749969842074278858490288258e-02
78,-1.0259186498551316549243672682223404990509e-02
79,-1.0259186498365045411840235090039641363546e-02
80,-1.0259186498611662374802477870616712607443e-02
81,-1.0259186498458753439289026232472679112107e-02
82,-1.0259186498551316549243672682223404990509e-02
83,-1.0259186498423692943116058984287519706413e-02
84,-1.0259186498458734357330790487594640580937e-02
85,-1.0259186498606012380441221409910212969407e-02
86,-1.0259186498481162597151694626518292352557e-02
87,-1.0259186498539775433957998984624282456934e-02
88,-1.0259186498539775433957998984624282456934e-02
89,-1.0259186498539775433957998984624282456934e-02
90,-1.0259186498539775433957998984624282456934e-02
91,-1.0259186498539775433957998984624282456934e-02
92,-1.0259186498528784226014209934874088503420e-02
93,-1.0259186498509128074307916733687306987122e-02
94,-1.0259186498547399543634917051804222865030e-02
95,-1.0259186498470169654484429599961003987119e-02
96,-1.0259186498538448370498876727197057334706e-02
97,-1.0259186498482342209115358855342492461205e-02
98,-1.0259186498488052918798274504297296516597e-02
99,-1.0259186498423703351456914845130086177960e-02
100,-1.0259186498488052918798274504297296516597e-02
101,-1.0259186498423703351456914845130086177960e-02
102,-1.0259186498488052918798274504297296516597e-02
103,-1.0259186498423703351456914845130086177960e-02
104,-1.0259186498458749969842074278858490288258e-02
105,-1.0259186498551316549243672682223404990509e-02
106,-1.0259186498423692943116058984287519706413e-02
107,-1.0259186498488052918798274504297296516597e-02
108,-1.0259186498423703351456914845130086177960e-02
109,-1.0259186498488052918798274504297296516597e-02
110,-1.0259186498423703351456914845130086177960e-02
111,-1.0259186498488052918798274504297296516597e-02
112,-1.0259186498423703351456914845130086177960e-02
113,-1.0259186498458749969842074278858490288258e-02
114,-1.0259186498551316549243672682223404990509e-02
115,-1.0259186498423692943116058984287519706413e-02
116,-1.0259186498488052918798274504297296516597e-02
117,-1.0259186498423703351456914845130086177960e-02
118,-1.0259186498458749969842074278858490288258e-02
119,-1.0259186498522015335010948433591693174094e-02
120,-1.0259186498375457222143047886220301734284e-02
121,-1.0259186498375065174637477127816964639351e-02
122,-1.0259186498448372854008781018819718156010e-02
