index,H
0,8.2751038202023078029483400228752349047268e-14
1,-9.0798636428001699982814898248761892318726e-01
2,-9.0798636428001699982814898248761892318726e-01
3,-9.0798636428001699982814898248761892318726e-01
4,-9.0798636428001699982814898248761892318726e-01
5,-9.0798636427995016440206654806388542056084e-01
6,-9.0798636427975654150657192076323553919792e-01
7,-9.0798636427987455821408957490348257124424e-01
8,-9.0798636428001699982814898248761892318726e-01
9,-9.0798636428001699982814898248761892318726e-01
10,-9.0798636428001699982814898248761892318726e-01
11,-9.0798636428001699982814898248761892318726e-01
12,-9.0798636428001699982814898248761892318726e-01
13,-9.0798636428001699982814898248761892318726e-01
14,-9.0798636428001699982814898248761892318726e-01
15,-9.0798636428001699982814898248761892318726e-01
16,-9.0798636428001699982814898248761892318726e-01
17,-9.0798636428001699982814898248761892318726e-01
18,-9.0798636427995016440206654806388542056084e-01
19,-9.0798636427975654150657192076323553919792e-01
20,-9.0798636427987455821408957490348257124424e-01
21,-9.0798636428001699982814898248761892318726e-01
22,-9.0798636428001699982814898248761892318726e-01
23,-9.0798636428001699982814898248761892318726e-01
24,-9.0798636428001699982814898248761892318726e-01
25,-9.0798636428001699982814898248761892318726e-01
26,-9.0798636428001699982814898248761892318726e-01
27,-9.0798636428001699982814898248761892318726e-01
28,-9.0798636428001699982814898248761892318726e-01
29,-9.0798636428001699982814898248761892318726e-01
30,-9.0798636428001699982814898248761892318726e-01
31,-9.0798636428001699982814898248761892318726e-01
32,-9.0798636428001699982814898248761892318726e-01
33,-9.0798636427995016440206654806388542056084e-01
34,-9.0798636427975654150657192076323553919792e-01
35,-9.0798636427987455821408957490348257124424e-01
36,-9.0798636428001699982814898248761892318726e-01
37,-9.0798636428001699982814898248761892318726e-01
38,-9.0798636428001699982814898248761892318726e-01
39,-9.0798636428001699982814898248761892318726e-01
40,-9.0798636428001699982814898248761892318726e-01
41,-9.0798636428001699982814898248761892318726e-01
42,-9.0798636428001699982814898248761892318726e-01
43,-9.0798636428001699982814898248761892318726e-01
44,-9.0798636428001699982814898248761892318726e-01
45,-9.0798636427995016440206654806388542056084e-01
46,-9.0798636427975654150657192076323553919792e-01
47,-9.0798636427987455821408957490348257124424e-01
48,-9.0798636428001699982814898248761892318726e-01
49,-9.0798636428001699982814898248761892318726e-01
50,-9.0798636428001699982814898248761892318726e-01
51,-9.0798636428001699982814898248761892318726e-01
52,-9.0798636428001699982814898248761892318726e-01
53,-9.0798636428001699982814898248761892318726e-01
54,-9.0798636428001699982814898248761892318726e-01
55,-9.0798636428001699982814898248761892318726e-01
56,-9.0798636428001699982814898248761892318726e-01
57,-9.0798636428001699982814898248761892318726e-01
58,-9.0798636428001699982814898248761892318726e-01
59,-9.0798636428001699982814898248761892318726e-01
60,-9.0798636428001699982814898248761892318726e-01
61,-9.0798636427995016440206654806388542056084e-01
62,-9.0798636427975654150657192076323553919792e-01
63,-9.0798636427987455821408957490348257124424e-01
64,-9.0798636428001699982814898248761892318726e-01
65,-9.0798636428001699982814898248761892318726e-01
66,-9.0798636428001699982814898248761892318726e-01
67,-9.0798636428001699982814898248761892318726e-01
68,-9.0798636428001699982814898248761892318726e-01
69,-9.0798636428001699982814898248761892318726e-01
70,-9.0798636428001699982814898248761892318726e-01
71,-9.0798636427995016440206654806388542056084e-01
72,-9.0798636427975654150657192076323553919792e-01
73,-9.0798636427987455821408957490348257124424e-01
74,-9.0798636428001699982814898248761892318726e-01
75,-9.0798636428001699982814898248761892318726e-01
76,-9.0798636428001699982814898248761892318726e-01
77,-9.0798636428001699982814898248761892318726e-01
78,-9.0798636428001699982814898248761892318726e-01
79,-9.0798636428001699982814898248761892318726e-01
80,-9.0798636428001699982814898248761892318726e-01
81,-9.0798636428001699982814898248761892318726e-01
82,-9.0798636428001699982814898248761892318726e-01
83,-9.0798636428001699982814898248761892318726e-01
84,-9.0798636428001699982814898248761892318726e-01
85,-9.0798636428001699982814898248761892318726e-01
86,-9.0798636428001699982814898248761892318726e-01
87,-9.0798636428001699982814898248761892318726e-01
88,-9.0798636427995016440206654806388542056084e-01
89,-9.0798636427975654150657192076323553919792e-01
90,-9.0798636427987455821408957490348257124424e-01
91,-9.0798636428001699982814898248761892318726e-01
92,-9.0798636428001699982814898248761892318726e-01
93,-9.0798636428001699982814898248761892318726e-01
94,-9.0798636428001699982814898248761892318726e-01
95,-9.0798636428001699982814898248761892318726e-01
96,-9.0798636428001699982814898248761892318726e-01
97,-9.0798636428001699982814898248761892318726e-01
98,-9.0798636427995016440206654806388542056084e-01
99,-9.0798636427975654150657192076323553919792e-01
100,-9.0798636427987455821408957490348257124424e-01
101,-9.0798636428001699982814898248761892318726e-01
102,-9.0798636428001699982814898248761892318726e-01
103,-9.0798636428001699982814898248761892318726e-01
104,-9.0798636428001699982814898248761892318726e-01
105,-9.0798636428001699982814898248761892318726e-01
106,-9.0798636428001699982814898248761892318726e-01
107,-9.0798636428001699982814898248761892318726e-01
108,-9.0798636428001699982814898248761892318726e-01
109,-9.0798636428001699982814898248761892318726e-01
110,-9.0798636428001699982814898248761892318726e-01
111,-9.0798636428001699982814898248761892318726e-01
112,-9.0798636428001699982814898248761892318726e-01
113,-9.0798636428001699982814898248761892318726e-01
114,-9.0798636428001699982814898248761892318726e-01
115,-9.0798636428001699982814898248761892318726e-01
116,-9.0798636427995016440206654806388542056084e-01
117,-9.0798636427975654150657192076323553919792e-01
118,-9.0798636427987455821408957490348257124424e-01
119,-9.0798636428001699982814898248761892318726e-01
120,-9.0798636428001699982814898248761892318726e-01
121,-9.0798636428001699982814898248761892318726e-01
122,-9.0798636428001699982814898248761892318726e-01
123,-9.0798636427993961728333260907675139605999e-01
124,-9.0798636427972378992734547864529304206371e-01
125,-9.0798636427986534336298518610419705510139e-01
126,-9.0798636428001699982814898248761892318726e-01
127,-9.0798636428001699982814898248761892318726e-01
128,-9.0798636428001699982814898248761892318726e-01
129,-9.0798636428001699982814898248761892318726e-01
130,-9.0798636427993961728333260907675139605999e-01
131,-9.0798636427972378992734547864529304206371e-01
132,-9.0798636427986534336298518610419705510139e-01
133,-9.0798636428001699982814898248761892318726e-01
134,-9.0798636428001699982814898248761892318726e-01
135,-9.0798636428001699982814898248761892318726e-01
136,-9.0798636428001699982814898248761892318726e-01
137,-9.0798636427993961728333260907675139605999e-01
138,-9.0798636427972378992734547864529304206371e-01
139,-9.0798636427986534336298518610419705510139e-01
140,-9.0798636428001699982814898248761892318726e-01
141,-9.0798636428001699982814898248761892318726e-01
142,-9.0798636428001699982814898248761892318726e-01
143,-9.0798636427993961728333260907675139605999e-01
144,-9.0798636427972378992734547864529304206371e-01
