index,H
57,7.1620306171078074175539995849248953163624e-01
58,7.1620306171078373935756644641514867544174e-01
59,7.1620306171078240708993689622730016708374e-01
60,7.1620306171078240708993689622730016708374e-01
61,7.1620306171078074175539995849248953163624e-01
62,7.1620306171078373935756644641514867544174e-01
63,7.1620306171078240708993689622730016708374e-01
64,7.1620306171078240708993689622730016708374e-01
65,7.1620306171078240708993689622730016708374e-01
66,7.1620306171078074175539995849248953163624e-01
67,7.1620306171078373935756644641514867544174e-01
68,7.1620306171078240708993689622730016708374e-01
69,7.1620306171078240708993689622730016708374e-01
70,7.1620306171078074175539995849248953163624e-01
71,7.1620306171078373935756644641514867544174e-01
72,1.5233287096384540149074382497929036617279e+00
73,7.2001736090180334937116413129842840135098e-01
74,5.0000000000097509847418741912861150922254e-03
75,5.0000000000081949377839229953224275959656e-03
76,5.0000000000097509847418741912861150922254e-03
77,5.0000000000081949377839229953224275959656e-03
78,4.9999999999919830795391817446216009557247e-03
79,5.0000000000097509847418741912861150922254e-03
80,5.0000000000275171552210906611435348168015e-03
81,5.0000000000081949377839229953224275959656e-03
82,4.9999999999919830795391817446216009557247e-03
83,5.0000000000097509847418741912861150922254e-03
84,5.0000000000081949377839229953224275959656e-03
85,4.9999999999904270325812305486579134594649e-03
86,5.0000000000046422241051224943930719746277e-03
87,5.0000000000046422241051224943930719746277e-03
88,5.0000000000046422241051224943930719746277e-03
89,5.0000000000046422241051224943930719746277e-03
90,5.0000000000046422241051224943930719746277e-03
91,5.0000000000046422241051224943930719746277e-03
92,5.0000000000046422241051224943930719746277e-03
93,5.0000000000081966725073989721295220078900e-03
94,4.9999999999904270325812305486579134594649e-03
95,5.0000000000046422241051224943930719746277e-03
96,5.0000000000081966725073989721295220078900e-03
97,5.0000000000097509847418741912861150922254e-03
98,5.0000000000081949377839229953224275959656e-03
99,5.0000000000097509847418741912861150922254e-03
100,5.0000000000081949377839229953224275959656e-03
101,5.0000000000097509847418741912861150922254e-03
102,5.0000000000081949377839229953224275959656e-03
103,5.0000000000097509847418741912861150922254e-03
104,5.0000000000081949377839229953224275959656e-03
105,4.9999999999919830795391817446216009557247e-03
106,5.0000000000097509847418741912861150922254e-03
107,5.0000000000081949377839229953224275959656e-03
108,5.0000000000097509847418741912861150922254e-03
109,5.0000000000081949377839229953224275959656e-03
110,5.0000000000097509847418741912861150922254e-03
111,5.0000000000081949377839229953224275959656e-03
112,5.0000000000097509847418741912861150922254e-03
113,5.0000000000081949377839229953224275959656e-03
114,4.9999999999919830795391817446216009557247e-03
115,5.0000000000097509847418741912861150922254e-03
116,5.0000000000081949377839229953224275959656e-03
117,5.0000000000097509847418741912861150922254e-03
118,5.0000000000081949377839229953224275959656e-03
119,4.9999999999919830795391817446216009557247e-03
120,4.9999999999919830795391817446216009557247e-03
121,5.0000000000040411424206965307348582427949e-03
122,5.0000000000046378872964325523753359448165e-03
123,4.9999999999919830795391817446216009557247e-03
124,4.9999999999919830795391817446216009557247e-03
125,5.0000000000040411424206965307348582427949e-03
126,5.0000000000046378872964325523753359448165e-03
127,4.9999999999919830795391817446216009557247e-03
128,4.9999999999919830795391817446216009557247e-03
129,4.9999999999919830795391817446216009557247e-03
130,5.0000000000040411424206965307348582427949e-03
131,5.0000000000046378872964325523753359448165e-03
132,4.9999999999919830795391817446216009557247e-03
133,4.9999999999919830795391817446216009557247e-03
134,5.0000000000040411424206965307348582427949e-03
135,5.0000000000046378872964325523753359448165e-03
136,4.9999999999919830795391817446216009557247e-03
137,4.9999999999919830795391817446216009557247e-03
138,4.9999999999919830795391817446216009557247e-03
139,5.0000000000040411424206965307348582427949e-03
140,5.0000000000046378872964325523753359448165e-03
141,4.9999999999919830795391817446216009557247e-03
142,4.9999999999919830795391817446216009557247e-03
143,5.0000000000040411424206965307348582427949e-03
144,5.0000000000046378872964325523753359448165e-03
145,7.2001736090180157301432473104796372354031e-01
146,7.2001736090180334937116413129842840135098e-01
147,5.0000000000030202576550841797597968252376e-03
148,5.0000000000050186590994094615325593622401e-03
149,5.0000000000030202576550841797597968252376e-03
150,5.0000000000050186590994094615325593622401e-03
151,4.9999999999852575566228196635165659245104e-03
152,5.0000000000030202576550841797597968252376e-03
153,5.0000000000172319797320241718807665165514e-03
154,5.0000000000050186590994094615325593622401e-03
155,4.9999999999852575566228196635165659245104e-03
156,5.0000000000030202576550841797597968252376e-03
157,5.0000000000050186590994094615325593622401e-03
158,4.9999999999837023770266064559564256342128e-03
159,4.9999999999979140991035464480773953255266e-03
160,4.9999999999979140991035464480773953255266e-03
161,4.9999999999979140991035464480773953255266e-03
162,4.9999999999979140991035464480773953255266e-03
163,4.9999999999979140991035464480773953255266e-03
164,4.9999999999979140991035464480773953255266e-03
165,4.9999999999979140991035464480773953255266e-03
166,5.0000000000085713727782099624619149835780e-03
167,4.9999999999837023770266064559564256342128e-03
168,4.9999999999979140991035464480773953255266e-03
169,5.0000000000085713727782099624619149835780e-03
170,5.0000000000030202576550841797597968252376e-03
171,5.0000000000050186590994094615325593622401e-03
172,5.0000000000030202576550841797597968252376e-03
173,5.0000000000050186590994094615325593622401e-03
174,5.0000000000030202576550841797597968252376e-03
175,5.0000000000050186590994094615325593622401e-03
176,5.0000000000030202576550841797597968252376e-03
177,5.0000000000050186590994094615325593622401e-03
178,4.9999999999852575566228196635165659245104e-03
179,5.0000000000030202576550841797597968252376e-03
180,5.0000000000050186590994094615325593622401e-03
181,5.0000000000030202576550841797597968252376e-03
182,5.0000000000050186590994094615325593622401e-03
183,5.0000000000030202576550841797597968252376e-03
184,5.0000000000050186590994094615325593622401e-03
185,5.0000000000030202576550841797597968252376e-03
186,5.0000000000050186590994094615325593622401e-03
187,4.9999999999852575566228196635165659245104e-03
188,5.0000000000030202576550841797597968252376e-03
189,5.0000000000050186590994094615325593622401e-03
190,5.0000000000030202576550841797597968252376e-03
191,5.0000000000050186590994094615325593622401e-03
192,4.9999999999852575566228196635165659245104e-03
193,4.9999999999852575566228196635165659245104e-03
194,4.9999999999872550907054069568857812555507e-03
195,5.0000000000192312485380874420570762595162e-03
196,4.9999999999852575566228196635165659245104e-03
197,4.9999999999852575566228196635165659245104e-03
198,4.9999999999872550907054069568857812555507e-03
199,5.0000000000192312485380874420570762595162e-03
200,4.9999999999852575566228196635165659245104e-03
201,4.9999999999852575566228196635165659245104e-03
202,4.9999999999852575566228196635165659245104e-03
203,4.9999999999872550907054069568857812555507e-03
204,5.0000000000192312485380874420570762595162e-03
205,4.9999999999852575566228196635165659245104e-03
206,4.9999999999852575566228196635165659245104e-03
207,4.9999999999872550907054069568857812555507e-03
208,5.0000000000192312485380874420570762595162e-03
209,4.9999999999852575566228196635165659245104e-03
210,4.9999999999852575566228196635165659245104e-03
211,4.9999999999852575566228196635165659245104e-03
212,4.9999999999872550907054069568857812555507e-03
213,5.0000000000192312485380874420570762595162e-03
214,4.9999999999852575566228196635165659245104e-03
215,4.9999999999852575566228196635165659245104e-03
216,4.9999999999872550907054069568857812555507e-03
217,5.0000000000192312485380874420570762595162e-03
218,7.2001736090180157301432473104796372354031e-01
219,7.2001736090180534777260845658020116388798e-01
220,4.9999999999977944031837040483878809027374e-03
221,4.9999999999977944031837040483878809027374e-03
222,4.9999999999977944031837040483878809027374e-03
223,4.9999999999977944031837040483878809027374e-03
224,4.9999999999855802151893513496361265424639e-03
225,4.9999999999977944031837040483878809027374e-03
226,5.0000000000191106852565070539640146307647e-03
227,4.9999999999977944031837040483878809027374e-03
228,4.9999999999855802151893513496361265424639e-03
229,4.9999999999977944031837040483878809027374e-03
230,4.9999999999977944031837040483878809027374e-03
231,4.9999999999891337962298898389690293697640e-03
232,4.9999999999997919372662913417570962337777e-03
233,4.9999999999997919372662913417570962337777e-03
234,4.9999999999997919372662913417570962337777e-03
235,4.9999999999997919372662913417570962337777e-03
236,4.9999999999997919372662913417570962337777e-03
237,4.9999999999997919372662913417570962337777e-03
238,4.9999999999997919372662913417570962337777e-03
239,5.0000000000088948987064796369850228074938e-03
240,4.9999999999891337962298898389690293697640e-03
241,4.9999999999997919372662913417570962337777e-03
242,5.0000000000088948987064796369850228074938e-03
243,4.9999999999977944031837040483878809027374e-03
244,4.9999999999977944031837040483878809027374e-03
245,4.9999999999977944031837040483878809027374e-03
246,4.9999999999977944031837040483878809027374e-03
247,4.9999999999977944031837040483878809027374e-03
248,4.9999999999977944031837040483878809027374e-03
249,4.9999999999977944031837040483878809027374e-03
250,4.9999999999977944031837040483878809027374e-03
251,4.9999999999855802151893513496361265424639e-03
252,4.9999999999977944031837040483878809027374e-03
253,4.9999999999977944031837040483878809027374e-03
254,4.9999999999977944031837040483878809027374e-03
255,4.9999999999977944031837040483878809027374e-03
256,4.9999999999977944031837040483878809027374e-03
257,4.9999999999977944031837040483878809027374e-03
258,4.9999999999977944031837040483878809027374e-03
259,4.9999999999977944031837040483878809027374e-03
260,4.9999999999855802151893513496361265424639e-03
261,4.9999999999977944031837040483878809027374e-03
262,4.9999999999977944031837040483878809027374e-03
263,4.9999999999977944031837040483878809027374e-03
264,4.9999999999977944031837040483878809027374e-03
265,4.9999999999855802151893513496361265424639e-03
266,4.9999999999855802151893513496361265424639e-03
267,5.0000000000074967115848423304669267963618e-03
268,5.0000000000140019246197553570709715131670e-03
269,4.9999999999855802151893513496361265424639e-03
270,4.9999999999855802151893513496361265424639e-03
271,5.0000000000074967115848423304669267963618e-03
272,5.0000000000140019246197553570709715131670e-03
273,4.9999999999855802151893513496361265424639e-03
274,4.9999999999855802151893513496361265424639e-03
275,4.9999999999855802151893513496361265424639e-03
276,5.0000000000074967115848423304669267963618e-03
277,5.0000000000140019246197553570709715131670e-03
278,4.9999999999855802151893513496361265424639e-03
279,4.9999999999855802151893513496361265424639e-03
280,5.0000000000074967115848423304669267963618e-03
281,5.0000000000140019246197553570709715131670e-03
282,4.9999999999855802151893513496361265424639e-03
283,4.9999999999855802151893513496361265424639e-03
284,4.9999999999855802151893513496361265424639e-03
285,5.0000000000074967115848423304669267963618e-03
286,5.0000000000140019246197553570709715131670e-03
287,4.9999999999855802151893513496361265424639e-03
288,4.9999999999855802151893513496361265424639e-03
289,5.0000000000074967115848423304669267963618e-03
290,5.0000000000140019246197553570709715131670e-03
291,7.2001736090180235017044196865754202008247e-01
292,7.2001736090180956662010203217505477368832e-01
293,5.0000000000029664812273288987398700555786e-03
294,5.0000000000029664812273288987398700555786e-03
295,5.0000000000029664812273288987398700555786e-03
296,5.0000000000029664812273288987398700555786e-03
297,4.9999999999994068286546244905821367865428e-03
298,5.0000000000029664812273288987398700555786e-03
299,5.0000000000207326517065453685972897801548e-03
300,5.0000000000029664812273288987398700555786e-03
301,4.9999999999994068286546244905821367865428e-03
302,5.0000000000029664812273288987398700555786e-03
303,5.0000000000029664812273288987398700555786e-03
304,4.9999999999907436196155963159526436356828e-03
305,5.0000000000065174601826534228621312649921e-03
306,5.0000000000065174601826534228621312649921e-03
307,5.0000000000065174601826534228621312649921e-03
308,5.0000000000065174601826534228621312649921e-03
309,5.0000000000065174601826534228621312649921e-03
310,5.0000000000065174601826534228621312649921e-03
311,5.0000000000065174601826534228621312649921e-03
312,5.0000000000136263569872063783350313315168e-03
313,4.9999999999907436196155963159526436356828e-03
314,5.0000000000065174601826534228621312649921e-03
315,5.0000000000136263569872063783350313315168e-03
316,5.0000000000029664812273288987398700555786e-03
317,5.0000000000029664812273288987398700555786e-03
318,5.0000000000029664812273288987398700555786e-03
319,5.0000000000029664812273288987398700555786e-03
320,5.0000000000029664812273288987398700555786e-03
321,5.0000000000029664812273288987398700555786e-03
322,5.0000000000029664812273288987398700555786e-03
323,5.0000000000029664812273288987398700555786e-03
324,4.9999999999994068286546244905821367865428e-03
325,5.0000000000029664812273288987398700555786e-03
326,5.0000000000029664812273288987398700555786e-03
327,5.0000000000029664812273288987398700555786e-03
328,5.0000000000029664812273288987398700555786e-03
329,5.0000000000029664812273288987398700555786e-03
330,5.0000000000029664812273288987398700555786e-03
331,5.0000000000029664812273288987398700555786e-03
332,5.0000000000029664812273288987398700555786e-03
333,4.9999999999994068286546244905821367865428e-03
334,5.0000000000029664812273288987398700555786e-03
335,5.0000000000029664812273288987398700555786e-03
336,5.0000000000029664812273288987398700555786e-03
337,5.0000000000029664812273288987398700555786e-03
338,4.9999999999994068286546244905821367865428e-03
339,4.9999999999994068286546244905821367865428e-03
340,4.9999999999943006701030867588997352868319e-03
341,5.0000000000191757373868561842300550779328e-03
342,4.9999999999994068286546244905821367865428e-03
343,4.9999999999994068286546244905821367865428e-03
344,4.9999999999943006701030867588997352868319e-03
345,5.0000000000191757373868561842300550779328e-03
346,4.9999999999994068286546244905821367865428e-03
347,4.9999999999994068286546244905821367865428e-03
348,4.9999999999994068286546244905821367865428e-03
349,4.9999999999943006701030867588997352868319e-03
350,5.0000000000191757373868561842300550779328e-03
351,4.9999999999994068286546244905821367865428e-03
352,4.9999999999994068286546244905821367865428e-03
353,4.9999999999943006701030867588997352868319e-03
354,5.0000000000191757373868561842300550779328e-03
355,4.9999999999994068286546244905821367865428e-03
356,4.9999999999994068286546244905821367865428e-03
357,4.9999999999994068286546244905821367865428e-03
358,4.9999999999943006701030867588997352868319e-03
359,5.0000000000191757373868561842300550779328e-03
360,4.9999999999994068286546244905821367865428e-03
361,4.9999999999994068286546244905821367865428e-03
362,4.9999999999943006701030867588997352868319e-03
363,5.0000000000191757373868561842300550779328e-03
364,7.2001736090180235017044196865754202008247e-01
365,1.5233287096384513503721791494172066450119e+00
366,7.1620306171078329526835659635253250598907e-01
367,7.1620306171078207402302950868033803999424e-01
368,7.1620306171078329526835659635253250598907e-01
369,7.1620306171078207402302950868033803999424e-01
370,7.1620306171078218504533197119599208235741e-01
371,7.1620306171078329526835659635253250598907e-01
372,7.1620306171078274015684428377426229417324e-01
373,7.1620306171078207402302950868033803999424e-01
374,7.1620306171078218504533197119599208235741e-01
375,7.1620306171078329526835659635253250598907e-01
376,7.1620306171078207402302950868033803999424e-01
377,7.1620306171078262913454182125860825181007e-01
378,7.1620306171078240708993689622730016708374e-01
379,7.1620306171078240708993689622730016708374e-01
380,7.1620306171078240708993689622730016708374e-01
381,7.1620306171078240708993689622730016708374e-01
382,7.1620306171078240708993689622730016708374e-01
383,7.1620306171078240708993689622730016708374e-01
384,7.1620306171078240708993689622730016708374e-01
385,7.1620306171078185197842458364902995526791e-01
386,7.1620306171078262913454182125860825181007e-01
387,7.1620306171078240708993689622730016708374e-01
388,7.1620306171078185197842458364902995526791e-01
389,7.1620306171078329526835659635253250598907e-01
390,7.1620306171078207402302950868033803999424e-01
391,7.1620306171078329526835659635253250598907e-01
392,7.1620306171078207402302950868033803999424e-01
393,7.1620306171078329526835659635253250598907e-01
394,7.1620306171078207402302950868033803999424e-01
395,7.1620306171078329526835659635253250598907e-01
396,7.1620306171078207402302950868033803999424e-01
397,7.1620306171078218504533197119599208235741e-01
398,7.1620306171078329526835659635253250598907e-01
399,7.1620306171078207402302950868033803999424e-01
400,7.1620306171078329526835659635253250598907e-01
401,7.1620306171078207402302950868033803999424e-01
402,7.1620306171078329526835659635253250598907e-01
403,7.1620306171078207402302950868033803999424e-01
404,7.1620306171078329526835659635253250598907e-01
405,7.1620306171078207402302950868033803999424e-01
406,7.1620306171078218504533197119599208235741e-01
407,7.1620306171078329526835659635253250598907e-01
408,7.1620306171078207402302950868033803999424e-01
409,7.1620306171078329526835659635253250598907e-01
410,7.1620306171078207402302950868033803999424e-01
411,7.1620306171078218504533197119599208235741e-01
412,7.1620306171078218504533197119599208235741e-01
413,7.1620306171078351731296152138384059071541e-01
414,7.1620306171078129686691227107075974345207e-01
415,7.1620306171078218504533197119599208235741e-01
416,7.1620306171078218504533197119599208235741e-01
417,7.1620306171078351731296152138384059071541e-01
418,7.1620306171078129686691227107075974345207e-01
419,7.1620306171078218504533197119599208235741e-01
420,7.1620306171078218504533197119599208235741e-01
421,7.1620306171078218504533197119599208235741e-01
422,7.1620306171078351731296152138384059071541e-01
423,7.1620306171078129686691227107075974345207e-01
424,7.1620306171078218504533197119599208235741e-01
425,7.1620306171078218504533197119599208235741e-01
426,7.1620306171078351731296152138384059071541e-01
427,7.1620306171078129686691227107075974345207e-01
428,7.1620306171078218504533197119599208235741e-01
429,7.1620306171078218504533197119599208235741e-01
430,7.1620306171078218504533197119599208235741e-01
431,7.1620306171078351731296152138384059071541e-01
432,7.1620306171078129686691227107075974345207e-01
433,7.1620306171078218504533197119599208235741e-01
434,7.1620306171078218504533197119599208235741e-01
435,7.1620306171078351731296152138384059071541e-01
436,7.1620306171078129686691227107075974345207e-01
437,7.6166435481922600825299696225556544959545e-01
